"date","event","observed_cloud","color","actual_quality","predicted_quality","consistency","sky_condition","case_url","map_url","cross_section_url"
"2023-08-17","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308170000_rise.jpg","/static/media/ERA5/上海市_20230817_rise.jpg"
"2023-08-17","日落","云砧","橘黄色,橘色","中到大烧","基本不烧","不一致","彩虹,降水线云","https://weibo.com/6410051017/Nf25gcerr
https://weibo.com/2816822382/Nf1CZB9ow
https://weibo.com/7084142667/Nf1he7JEu
https://weibo.com/tv/show/1034:4935797913092164
https://video.weibo.com/show?fid=1034:4935876749492281
https://www.720yun.com/vr/f82jOgmvrv6","/static/media/ERA5/202308170000_set.jpg","/static/media/ERA5/上海市_20230817_set.jpg"
"2023-08-18","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308180000_rise.jpg","/static/media/ERA5/上海市_20230818_rise.jpg"
"2023-08-18","日落","积雨云","橘色","中到大烧","基本不烧","不一致","-","https://weibo.com/1427936975/NfbNoBM7s","/static/media/ERA5/202308180000_set.jpg","/static/media/ERA5/上海市_20230818_set.jpg"
"2023-08-19","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308190000_rise.jpg","/static/media/ERA5/上海市_20230819_rise.jpg"
"2023-08-19","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308190000_set.jpg","/static/media/ERA5/上海市_20230819_set.jpg"
"2023-08-20","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308200000_rise.jpg","/static/media/ERA5/上海市_20230820_rise.jpg"
"2023-08-20","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308200000_set.jpg","/static/media/ERA5/上海市_20230820_set.jpg"
"2023-08-21","日出","高积云,卷云","橘红色,橘色","中到大烧","小烧","不一致","-","-","/static/media/ERA5/202308210000_rise.jpg","/static/media/ERA5/上海市_20230821_rise.jpg"
"2023-08-21","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308210000_set.jpg","/static/media/ERA5/上海市_20230821_set.jpg"
"2023-08-22","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308220000_rise.jpg","/static/media/ERA5/上海市_20230822_rise.jpg"
"2023-08-22","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308220000_set.jpg","/static/media/ERA5/上海市_20230822_set.jpg"
"2023-08-23","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308230000_rise.jpg","/static/media/ERA5/上海市_20230823_rise.jpg"
"2023-08-23","日落","高积云,卷云","橘黄色,橘色,橘红色","中到大烧","大烧","一般","-","https://weibo.com/2241380590/NfVMNE7tc","/static/media/ERA5/202308230000_set.jpg","/static/media/ERA5/上海市_20230823_set.jpg"
"2023-08-24","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308240000_rise.jpg","/static/media/ERA5/上海市_20230824_rise.jpg"
"2023-08-24","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308240000_set.jpg","/static/media/ERA5/上海市_20230824_set.jpg"
"2023-08-25","日出","-","-","基本不烧","小到中烧","不一致","-","-","/static/media/ERA5/202308250000_rise.jpg","/static/media/ERA5/上海市_20230825_rise.jpg"
"2023-08-25","日落","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202308250000_set.jpg","/static/media/ERA5/上海市_20230825_set.jpg"
"2023-08-26","日出","卷云,卷层云","橘红色,橘色","中到大烧","大烧","一般","-","-","/static/media/ERA5/202308260000_rise.jpg","/static/media/ERA5/上海市_20230826_rise.jpg"
"2023-08-26","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308260000_set.jpg","/static/media/ERA5/上海市_20230826_set.jpg"
"2023-08-27","日出","卷云,浓积云","橘色","小到中烧","中到大烧","一般","密卷云,云砧转化卷云","https://weibo.com/3829399980/NgIukmDuV
https://video.weibo.com/show?fid=1034:4946336533905432","/static/media/ERA5/202308270000_rise.jpg","/static/media/ERA5/上海市_20230827_rise.jpg"
"2023-08-27","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308270000_set.jpg","/static/media/ERA5/上海市_20230827_set.jpg"
"2023-08-28","日出","卷层云,高积云","橘红色,橘色","大烧","小烧","不一致","-","https://weibo.com/1494729930/NgBIupB9f","/static/media/ERA5/202308280000_rise.jpg","/static/media/ERA5/上海市_20230828_rise.jpg"
"2023-08-28","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308280000_set.jpg","/static/media/ERA5/上海市_20230828_set.jpg"
"2023-08-29","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308290000_rise.jpg","/static/media/ERA5/上海市_20230829_rise.jpg"
"2023-08-29","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308290000_set.jpg","/static/media/ERA5/上海市_20230829_set.jpg"
"2023-08-30","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308300000_rise.jpg","/static/media/ERA5/上海市_20230830_rise.jpg"
"2023-08-30","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202308300000_set.jpg","/static/media/ERA5/上海市_20230830_set.jpg"
"2023-08-31","日出","高积云","橘红色,橘黄色","中到大烧","小烧","不一致","-","-","/static/media/ERA5/202308310000_rise.jpg","/static/media/ERA5/上海市_20230831_rise.jpg"
"2023-08-31","日落","高积云","橘黄色,橘色,橘红色","大烧","大烧","一致","幡状高积云","https://video.weibo.com/show?fid=1034:4940889882034227
https://video.weibo.com/show?fid=1034:4940915559563389
https://video.weibo.com/show?fid=1034:4940872161099910
https://weibo.com/6560506561/NhaZnwFRP
https://weibo.com/6509276856/NhaUImbUO
https://weibo.com/2034201625/NhaVqEnrf
https://weibo.com/5602428060/NhaN4A7A9
https://weibo.com/1883437194/NhaIB7dIb
https://weibo.com/1212156690/NhaFYD3dV
https://weibo.com/1426186827/NhaB0nWXm
https://weibo.com/2775755475/Nhar40l4v
https://weibo.com/5389383367/Nhan3vOgn
https://weibo.com/1783578705/NhajVoFzE
https://weibo.com/6970424013/Nhaf6pHQe
https://weibo.com/6359256223/Nhacw9LAm
https://weibo.com/7612166895/NhjBEtXEr","/static/media/ERA5/202308310000_set.jpg","/static/media/ERA5/上海市_20230831_set.jpg"
"2023-09-01","日出","-","-","基本不烧","中到大烧","不一致","-","-","/static/media/ERA5/202309010000_rise.jpg","/static/media/ERA5/上海市_20230901_rise.jpg"
"2023-09-01","日落","卷云,高积云","橘黄色,橘色,橘红色","中到大烧","中到大烧","一致","-","https://weibo.com/2642303692/Nhkl0sxM7
https://weibo.com/1780075421/Nhkaj0roA
https://weibo.com/1632542437/Nhk6GpNDZ
https://weibo.com/1770475104/Nhk3pqImw
https://weibo.com/7738187599/NhjGjA1hB
https://weibo.com/1623721534/Nhj2kpp8N
https://weibo.com/1883437194/NhnPelzYZ
https://weibo.com/1402519174/Nhow1ySpj
https://video.weibo.com/show?fid=1034:4941291767660632
https://video.weibo.com/show?fid=1034:4941273950257242
https://video.weibo.com/show?fid=1034:4941272788435018","/static/media/ERA5/202309010000_set.jpg","/static/media/ERA5/上海市_20230901_set.jpg"
"2023-09-02","日出","-","-","基本不烧","中到大烧","不一致","-","-","/static/media/ERA5/202309020000_rise.jpg","/static/media/ERA5/上海市_20230902_rise.jpg"
"2023-09-02","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309020000_set.jpg","/static/media/ERA5/上海市_20230902_set.jpg"
"2023-09-03","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309030000_rise.jpg","/static/media/ERA5/上海市_20230903_rise.jpg"
"2023-09-03","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309030000_set.jpg","/static/media/ERA5/上海市_20230903_set.jpg"
"2023-09-04","日出","卷云","橘红色,橘色,橘黄色","小到中烧","基本不烧","不一致","-","https://weibo.com/1415104792/NhFGy85Xy","/static/media/ERA5/202309040000_rise.jpg","/static/media/ERA5/上海市_20230904_rise.jpg"
"2023-09-04","日落","高积云,浓积云","橘黄色,橘色","小到中烧","基本不烧","不一致","絮状高积云,幡状高积云,落幡云洞","https://weibo.com/5022072274/NhL8xs6YD
https://weibo.com/2951798900/NhLyc9ANk
https://weibo.com/5252166634/NhM7VbcIE","/static/media/ERA5/202309040000_set.jpg","/static/media/ERA5/上海市_20230904_set.jpg"
"2023-09-05","日出","高积云","橘红色,橘色","小到中烧","大烧","不一致","-","-","/static/media/ERA5/202309050000_rise.jpg","/static/media/ERA5/上海市_20230905_rise.jpg"
"2023-09-05","日落","高积云,卷云,卷层云","橘黄色,橘色","中到大烧","大烧","一般","密卷云,乳状卷云,彩虹,降水线云","https://weibo.com/5972339664/NhUHpuW6N
https://weibo.com/1770475104/NhVP03gjx
https://weibo.com/6716642729/NhViv1clK
https://video.weibo.com/show?fid=1034:4942736936337423","/static/media/ERA5/202309050000_set.jpg","/static/media/ERA5/上海市_20230905_set.jpg"
"2023-09-06","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309060000_rise.jpg","/static/media/ERA5/上海市_20230906_rise.jpg"
"2023-09-06","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309060000_set.jpg","/static/media/ERA5/上海市_20230906_set.jpg"
"2023-09-07","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309070000_rise.jpg","/static/media/ERA5/上海市_20230907_rise.jpg"
"2023-09-07","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309070000_set.jpg","/static/media/ERA5/上海市_20230907_set.jpg"
"2023-09-08","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309080000_rise.jpg","/static/media/ERA5/上海市_20230908_rise.jpg"
"2023-09-08","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309080000_set.jpg","/static/media/ERA5/上海市_20230908_set.jpg"
"2023-09-09","日出","卷云","橘红色,橘色,橘黄色","小到中烧","微烧","不一致","-","-","/static/media/ERA5/202309090000_rise.jpg","/static/media/ERA5/上海市_20230909_rise.jpg"
"2023-09-09","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309090000_set.jpg","/static/media/ERA5/上海市_20230909_set.jpg"
"2023-09-10","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309100000_rise.jpg","/static/media/ERA5/上海市_20230910_rise.jpg"
"2023-09-10","日落","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202309100000_set.jpg","/static/media/ERA5/上海市_20230910_set.jpg"
"2023-09-11","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309110000_rise.jpg","/static/media/ERA5/上海市_20230911_rise.jpg"
"2023-09-11","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309110000_set.jpg","/static/media/ERA5/上海市_20230911_set.jpg"
"2023-09-12","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309120000_rise.jpg","/static/media/ERA5/上海市_20230912_rise.jpg"
"2023-09-12","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309120000_set.jpg","/static/media/ERA5/上海市_20230912_set.jpg"
"2023-09-13","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309130000_rise.jpg","/static/media/ERA5/上海市_20230913_rise.jpg"
"2023-09-13","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309130000_set.jpg","/static/media/ERA5/上海市_20230913_set.jpg"
"2023-09-14","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309140000_rise.jpg","/static/media/ERA5/上海市_20230914_rise.jpg"
"2023-09-14","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309140000_set.jpg","/static/media/ERA5/上海市_20230914_set.jpg"
"2023-09-15","日出","层积云","橘色,橘黄色","小到中烧","基本不烧","不一致","幡状层积云","https://weibo.com/6115722047/NjrBwCPRU","/static/media/ERA5/202309150000_rise.jpg","/static/media/ERA5/上海市_20230915_rise.jpg"
"2023-09-15","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309150000_set.jpg","/static/media/ERA5/上海市_20230915_set.jpg"
"2023-09-16","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309160000_rise.jpg","/static/media/ERA5/上海市_20230916_rise.jpg"
"2023-09-16","日落","高积云,卷云","橘黄色,橘色","小到中烧","基本不烧","不一致","乳状卷云","https://weibo.com/6716642729/NjB8161Sj","/static/media/ERA5/202309160000_set.jpg","/static/media/ERA5/上海市_20230916_set.jpg"
"2023-09-17","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309170000_rise.jpg","/static/media/ERA5/上海市_20230917_rise.jpg"
"2023-09-17","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309170000_set.jpg","/static/media/ERA5/上海市_20230917_set.jpg"
"2023-09-18","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309180000_rise.jpg","/static/media/ERA5/上海市_20230918_rise.jpg"
"2023-09-18","日落","高积云","橘黄色,橘色","微烧","基本不烧","一般","-","-","/static/media/ERA5/202309180000_set.jpg","/static/media/ERA5/上海市_20230918_set.jpg"
"2023-09-19","日出","卷云","橘色","小烧","小到中烧","一般","-","-","/static/media/ERA5/202309190000_rise.jpg","/static/media/ERA5/上海市_20230919_rise.jpg"
"2023-09-19","日落","卷层云,高积云","橘色,橘红色","中到大烧","微烧","不一致","-","https://weibo.com/7398429457/Nk25gpYCg
https://weibo.com/1904104195/Nk27C2nC4
https://video.weibo.com/show?fid=1034:4947807166201907","/static/media/ERA5/202309190000_set.jpg","/static/media/ERA5/上海市_20230919_set.jpg"
"2023-09-20","日出","卷层云,卷云","橘红色,橘色","大烧","大烧","一致","密卷云","https://weibo.com/1911311020/NkrHIznte
https://weibo.com/1041461672/Nk9zMA55y
https://weibo.com/5759262544/NkabHduIb
https://weibo.com/6441777827/Nk7R5AlaU
https://weibo.com/1757792085/Nk7iFf2iB","/static/media/ERA5/202309200000_rise.jpg","/static/media/ERA5/上海市_20230920_rise.jpg"
"2023-09-20","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309200000_set.jpg","/static/media/ERA5/上海市_20230920_set.jpg"
"2023-09-21","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309210000_rise.jpg","/static/media/ERA5/上海市_20230921_rise.jpg"
"2023-09-21","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309210000_set.jpg","/static/media/ERA5/上海市_20230921_set.jpg"
"2023-09-22","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309220000_rise.jpg","/static/media/ERA5/上海市_20230922_rise.jpg"
"2023-09-22","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309220000_set.jpg","/static/media/ERA5/上海市_20230922_set.jpg"
"2023-09-23","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309230000_rise.jpg","/static/media/ERA5/上海市_20230923_rise.jpg"
"2023-09-23","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309230000_set.jpg","/static/media/ERA5/上海市_20230923_set.jpg"
"2023-09-24","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309240000_rise.jpg","/static/media/ERA5/上海市_20230924_rise.jpg"
"2023-09-24","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309240000_set.jpg","/static/media/ERA5/上海市_20230924_set.jpg"
"2023-09-25","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309250000_rise.jpg","/static/media/ERA5/上海市_20230925_rise.jpg"
"2023-09-25","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309250000_set.jpg","/static/media/ERA5/上海市_20230925_set.jpg"
"2023-09-26","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309260000_rise.jpg","/static/media/ERA5/上海市_20230926_rise.jpg"
"2023-09-26","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309260000_set.jpg","/static/media/ERA5/上海市_20230926_set.jpg"
"2023-09-27","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309270000_rise.jpg","/static/media/ERA5/上海市_20230927_rise.jpg"
"2023-09-27","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309270000_set.jpg","/static/media/ERA5/上海市_20230927_set.jpg"
"2023-09-28","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309280000_rise.jpg","/static/media/ERA5/上海市_20230928_rise.jpg"
"2023-09-28","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309280000_set.jpg","/static/media/ERA5/上海市_20230928_set.jpg"
"2023-09-29","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309290000_rise.jpg","/static/media/ERA5/上海市_20230929_rise.jpg"
"2023-09-29","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309290000_set.jpg","/static/media/ERA5/上海市_20230929_set.jpg"
"2023-09-30","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309300000_rise.jpg","/static/media/ERA5/上海市_20230930_rise.jpg"
"2023-09-30","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202309300000_set.jpg","/static/media/ERA5/上海市_20230930_set.jpg"
"2023-10-01","日出","高积云","橘红色,橘色","中到大烧","中到大烧","一致","-","https://weibo.com/7838180821/NlOAq31GR","/static/media/ERA5/202310010000_rise.jpg","/static/media/ERA5/上海市_20231001_rise.jpg"
"2023-10-01","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310010000_set.jpg","/static/media/ERA5/上海市_20231001_set.jpg"
"2023-10-02","日出","高积云","橘红色,橘色","小到中烧","中到大烧","一般","-","https://video.weibo.com/show?fid=1034:4952334678032437","/static/media/ERA5/202310020000_rise.jpg","/static/media/ERA5/上海市_20231002_rise.jpg"
"2023-10-02","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310020000_set.jpg","/static/media/ERA5/上海市_20231002_set.jpg"
"2023-10-03","日出","高积云","橘红色,橘色","中到大烧","小烧","不一致","-","https://weibo.com/1712194175/Nm9XjwYDd
https://weibo.com/1808370032/Nm8Ui5Ysy
https://weibo.com/6441777827/Nm6J6xnLc
https://weibo.com/1883437194/Nm6y3tICu","/static/media/ERA5/202310030000_rise.jpg","/static/media/ERA5/上海市_20231003_rise.jpg"
"2023-10-03","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310030000_set.jpg","/static/media/ERA5/上海市_20231003_set.jpg"
"2023-10-04","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310040000_rise.jpg","/static/media/ERA5/上海市_20231004_rise.jpg"
"2023-10-04","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310040000_set.jpg","/static/media/ERA5/上海市_20231004_set.jpg"
"2023-10-05","日出","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202310050000_rise.jpg","/static/media/ERA5/上海市_20231005_rise.jpg"
"2023-10-05","日落","高积云","橘色","小烧","微烧","一般","-","-","/static/media/ERA5/202310050000_set.jpg","/static/media/ERA5/上海市_20231005_set.jpg"
"2023-10-06","日出","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202310060000_rise.jpg","/static/media/ERA5/上海市_20231006_rise.jpg"
"2023-10-06","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310060000_set.jpg","/static/media/ERA5/上海市_20231006_set.jpg"
"2023-10-07","日出","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202310070000_rise.jpg","/static/media/ERA5/上海市_20231007_rise.jpg"
"2023-10-07","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310070000_set.jpg","/static/media/ERA5/上海市_20231007_set.jpg"
"2023-10-08","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310080000_rise.jpg","/static/media/ERA5/上海市_20231008_rise.jpg"
"2023-10-08","日落","高积云,卷云","橘色","小到中烧","基本不烧","不一致","幡状高积云,落幡云洞,高积云性密卷云","https://weibo.com/6004516853/NmV4ICMeZ
https://weibo.com/5677499658/NmV8qh0ZB","/static/media/ERA5/202310080000_set.jpg","/static/media/ERA5/上海市_20231008_set.jpg"
"2023-10-09","日出","高积云","橘红色,橘色","小烧","基本不烧","不一致","-","-","/static/media/ERA5/202310090000_rise.jpg","/static/media/ERA5/上海市_20231009_rise.jpg"
"2023-10-09","日落","高积云","橘色","小到中烧","中到大烧","一般","-","-","/static/media/ERA5/202310090000_set.jpg","/static/media/ERA5/上海市_20231009_set.jpg"
"2023-10-10","日出","高积云","橘红色,橘色","大烧","基本不烧","不一致","幡状高积云,波状高积云","https://weibo.com/2929915142/Nna0b6J3s
https://weibo.com/1842458205/Nn9FG5pC1
https://weibo.com/1525790453/Nn9CGlaJ8
https://weibo.com/6441777827/NncXl6Ic9
https://weibo.com/5878164542/Nn9rs667O
https://weibo.com/5615223329/Nnasu3uyZ","/static/media/ERA5/202310100000_rise.jpg","/static/media/ERA5/上海市_20231010_rise.jpg"
"2023-10-10","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310100000_set.jpg","/static/media/ERA5/上海市_20231010_set.jpg"
"2023-10-11","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310110000_rise.jpg","/static/media/ERA5/上海市_20231011_rise.jpg"
"2023-10-11","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310110000_set.jpg","/static/media/ERA5/上海市_20231011_set.jpg"
"2023-10-12","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310120000_rise.jpg","/static/media/ERA5/上海市_20231012_rise.jpg"
"2023-10-12","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310120000_set.jpg","/static/media/ERA5/上海市_20231012_set.jpg"
"2023-10-13","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310130000_rise.jpg","/static/media/ERA5/上海市_20231013_rise.jpg"
"2023-10-13","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310130000_set.jpg","/static/media/ERA5/上海市_20231013_set.jpg"
"2023-10-14","日出","高积云,卷云","橘红色,橘色","小烧","中到大烧","不一致","-","-","/static/media/ERA5/202310140000_rise.jpg","/static/media/ERA5/上海市_20231014_rise.jpg"
"2023-10-14","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310140000_set.jpg","/static/media/ERA5/上海市_20231014_set.jpg"
"2023-10-15","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310150000_rise.jpg","/static/media/ERA5/上海市_20231015_rise.jpg"
"2023-10-15","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310150000_set.jpg","/static/media/ERA5/上海市_20231015_set.jpg"
"2023-10-16","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310160000_rise.jpg","/static/media/ERA5/上海市_20231016_rise.jpg"
"2023-10-16","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310160000_set.jpg","/static/media/ERA5/上海市_20231016_set.jpg"
"2023-10-17","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310170000_rise.jpg","/static/media/ERA5/上海市_20231017_rise.jpg"
"2023-10-17","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310170000_set.jpg","/static/media/ERA5/上海市_20231017_set.jpg"
"2023-10-18","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310180000_rise.jpg","/static/media/ERA5/上海市_20231018_rise.jpg"
"2023-10-18","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310180000_set.jpg","/static/media/ERA5/上海市_20231018_set.jpg"
"2023-10-19","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310190000_rise.jpg","/static/media/ERA5/上海市_20231019_rise.jpg"
"2023-10-19","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310190000_set.jpg","/static/media/ERA5/上海市_20231019_set.jpg"
"2023-10-20","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310200000_rise.jpg","/static/media/ERA5/上海市_20231020_rise.jpg"
"2023-10-20","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310200000_set.jpg","/static/media/ERA5/上海市_20231020_set.jpg"
"2023-10-21","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310210000_rise.jpg","/static/media/ERA5/上海市_20231021_rise.jpg"
"2023-10-21","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310210000_set.jpg","/static/media/ERA5/上海市_20231021_set.jpg"
"2023-10-22","日出","高积云","橘红色,橘色","小到中烧","中到大烧","一般","日柱","https://weibo.com/2816822382/NoZOfm6MZ","/static/media/ERA5/202310220000_rise.jpg","/static/media/ERA5/上海市_20231022_rise.jpg"
"2023-10-22","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310220000_set.jpg","/static/media/ERA5/上海市_20231022_set.jpg"
"2023-10-23","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310230000_rise.jpg","/static/media/ERA5/上海市_20231023_rise.jpg"
"2023-10-23","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310230000_set.jpg","/static/media/ERA5/上海市_20231023_set.jpg"
"2023-10-24","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310240000_rise.jpg","/static/media/ERA5/上海市_20231024_rise.jpg"
"2023-10-24","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310240000_set.jpg","/static/media/ERA5/上海市_20231024_set.jpg"
"2023-10-25","日出","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202310250000_rise.jpg","/static/media/ERA5/上海市_20231025_rise.jpg"
"2023-10-25","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310250000_set.jpg","/static/media/ERA5/上海市_20231025_set.jpg"
"2023-10-26","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310260000_rise.jpg","/static/media/ERA5/上海市_20231026_rise.jpg"
"2023-10-26","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310260000_set.jpg","/static/media/ERA5/上海市_20231026_set.jpg"
"2023-10-27","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310270000_rise.jpg","/static/media/ERA5/上海市_20231027_rise.jpg"
"2023-10-27","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310270000_set.jpg","/static/media/ERA5/上海市_20231027_set.jpg"
"2023-10-28","日出","高积云,卷云","橘红色","小到中烧","中到大烧","一般","-","https://weibo.com/tv/show/1034:4961766027755588","/static/media/ERA5/202310280000_rise.jpg","/static/media/ERA5/上海市_20231028_rise.jpg"
"2023-10-28","日落","高积云","橘红色","小到中烧","基本不烧","不一致","-","https://weibo.com/7775955469/NpXHyBLLS","/static/media/ERA5/202310280000_set.jpg","/static/media/ERA5/上海市_20231028_set.jpg"
